dataset_key,title,countryCode,doi,license,type,sub_type,hosting_organization_key,hosting_organization_title,hosting_country,publishing_organization_key,publishing_organization_title,publishing_country,endorsing_node_key,network_keys,project_identifier,occurrence_records_count,name_usages_count
9cfd5f70-968c-4690-94ef-834f01b0cea8,Global Register of Introduced and Invasive Species - Nepal,NP,10.15468/4r0kkr,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,442
68611f8b-9f9c-4d1d-a15a-be000691dd45,"Global Register of Introduced and Invasive Species - Vava'u group, Tonga",TO-05,10.15468/gq5md5,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2020-003-USE,0,432
b18767ad-2b44-40f6-b1e7-4199cbbc7a4f,Global Register of Introduced and Invasive Species - Montserrat,MS,10.15468/ex7uxv,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,427
f681e6e8-fdaa-4a99-ac01-f8eafce9a389,Global Register of Introduced and Invasive Species - Tanzania,TZ,10.15468/7n4vid,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,420
54cee6f0-1e40-4e12-9191-16331c1b61ec,Global Register of Introduced and Invasive Species - Zambia,ZM,10.15468/kc1vr5,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,417
5149ebfa-3873-4b11-8acb-3940303c793f,Global Register of Introduced and Invasive Species - Burundi,BI,10.15468/ssxina,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,417
04cf0bdc-6ec4-45d9-9364-ad1e918cce95,"Protected Areas - Global Register of Introduced and Invasive Species - Serengeti - Mara Ecosystem (Kenya, Tanzania)",KE_TZ_SEMAES,10.15468/r07jht,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,409
f6dc16dc-9195-4dee-972f-0a02f8dafd4b,"Global Register of Introduced and Invasive Species -  Ailuk Atoll, Marshall Islands",MH-ALK,10.15468/tb7puu,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2020-003-USE,0,49
0cc3426f-dc3c-4de2-996c-87167ebaea9e,Global Register of Introduced and Invasive Species - Anguilla,AI,10.15468/okwfc4,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,402
096967cb-0d2c-4e10-9840-fb95265b4402,"Protected Areas - Global Register of Introduced and Invasive Species - Golden Gate Highlands National Park, South Africa",ZA_GGHNP,10.15468/bg1jte,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,400
e8f7df4a-7e6f-472a-9b76-a3feabe4c182,"Global Register of Introduced and Invasive Species - Mayotte, France",YT,10.15468/jeid1p,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,400
a9b698f5-bc51-47a3-9105-66db48e5f426,Global Register of Introduced and Invasive Species - Bahamas,BS,10.15468/fgiizi,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,392
96b68c0f-0fce-4301-a789-cad7b9049a5e,Global Register of Introduced and Invasive Species - Chad,TD,10.15468/1jsl0q,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,395
46dfe0f7-0121-494b-97ba-88017948efa5,Global Register of Introduced and Invasive Species - Rwanda,RW,10.15468/hdky2p,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,387
a368d019-028c-4f87-adcf-90771fd666f9,Global Register of Introduced and Invasive Species - Saint Barthelemy,BL,10.15468/gtpmvy,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,383
02dbfd0d-3cb1-46bf-94b1-72e5a8bfb181,Global Register of Introduced and Invasive Species - Mozambique,MZ,10.15468/c0wcsk,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,379
3c188f76-6053-4747-b6e6-45484f112a20,"Global Register of Introduced and Invasive Species - Kosrae, Federated States of Micronesia",FM-KSA,10.15468/qnxiug,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2016-0005-REG,0,378
ef827675-98c0-4e63-aab7-18748e61fb12,Global Register of Introduced and Invasive Species - Maldives,MV,10.15468/fy7drd,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,375
309cbe80-0be8-4196-a3d0-93f338e7cc4e,Global Register of Introduced and Invasive Species – British Indian Ocean Territory,IO,10.15468/tr9o5o,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,370
e2ec65d2-1ff9-4aac-ba2e-33b6fcba31f9,Global Register of Introduced and Invasive Species - Tunisia,TN,10.15468/hbprcp,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,372
06d566fc-ac40-4283-bac4-7b4198204259,GRIIS Checklist of Introduced and Invasive Species - Yemen,YE,10.15468/z0b8f9,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,371
a1651f19-dec4-42ba-9f53-ca15bc3071d5,Global Register of Introduced and Invasive Species - Burkina Faso,BF,10.15468/t8iaol,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,365
88875dc2-4e00-48e5-9e72-2de3ab964da9,Global Register of Introduced and Invasive Species - Sri Lanka,LK,10.15468/hv9zht,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,367
23ab48b2-3732-466d-b318-1ee1ef789d85,Global Register of Introduced and Invasive Species - Guyana,GY,10.15468/jfa01x,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,361
d9b8781d-94c6-447e-976e-d8aba57d1dd2,GRIIS Checklist of Introduced and Invasive Species - Malawi,MW,10.15468/j6du5s,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,356
723d7003-acdb-44b0-be0e-1c589aaa7d90,Global Register of Introduced and Invasive Species - Barbados,BB,10.15468/td3fid,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,349
9560647c-14bf-46af-b1f3-0525c2f8a53d,Global Register of Introduced and Invasive Species - Hungary,HU,10.15468/52jed5,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,353
87e29a00-b9e6-4acf-b187-abcaaf070467,Global Register of Introduced and Invasive Species - French Guiana,GF,10.15468/f6ecfv,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,348
15a62570-58d3-4423-97d0-c8159318db07,Global Register of Introduced and Invasive Species - Trinidad and Tobago,TT,10.15468/pss5zo,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,348
d34f596f-0e3c-443b-a648-ca0479af8bf0,"Global Register of Introduced and Invasive Species – Ascension Island, Saint Helena, Ascension and Tristan da Cunha",SH-AC,10.15468/vijxee,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,343
3d2aae09-7b89-45f1-a339-c7019862d803,Global Register of Introduced and Invasive Species - Morocco,MA,10.15468/pgia3h,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,336
2e76af52-48a9-4b89-81b8-441860dbed9e,Global Register of Introduced and Invasive Species - Kiribati,KI,10.15468/oiwqjh,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2016-0005-REG,0,337
cf8d9d81-cc6e-4fd3-b285-1cd7c5883fa2,"Global Register of Introduced and Invasive Species - Curacao, Netherlands",CW,10.15468/xfvk6o,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,339
a3b0b3f0-17c8-42d2-af2f-be16f1e5dcb6,Global Register of Introduced and Invasive Species - Dominica,DM,10.15468/nnllbu,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,332
cc602af7-0477-4179-a797-4a0c74fe9934,Global Register of Introduced and Invasive Species - Iraq,IQ,10.15468/hoj5f4,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,330
c98ad48e-d449-4e52-90fe-9bb189799131,Global Register of Introduced and Invasive Species - Thailand,TH,10.15468/rbs6sw,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,328
0c0ac27f-c7cb-4a1a-b5d7-6d9a386b2c53,GRIIS Checklist of Introduced and Invasive Species - Myanmar,MM,10.15468/snpn7b,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,329
3826508e-9461-42ab-b3c9-a327efa57a23,Global Register of Introduced and Invasive Species - Uganda,UG,10.15468/s0nej5,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,321
b491e505-0de3-40fc-827b-19a78d67055b,"Global Register of Introduced and Invasive Species – Tristan da Cunha, Saint Helena, Ascension and Tristan da Cunha",SH-TA,10.15468/30wm6u,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,316
6c8f4307-6759-41d8-bf15-3ff5773aa51f,Global Register of Introduced and Invasive Species - Bhutan,BT,10.15468/joixmc,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,311
3e91d127-1448-438d-bc83-4b6e5b6a5935,"Protected Areas - Global Register of Introduced and Invasive Species - Lord Howe Island, Australia",AU_LHI,10.15468/vqhgee,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,307
498fc188-a018-4133-808c-6302e80c68b9,Global Register of Introduced and Invasive Species - Uzbekistan,UZ,10.15468/m5vdwk,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,308
5dc177e0-4651-4ea1-8133-3687fffc963c,Global Register of Introduced and Invasive Species - Cambodia,KH,10.15468/gt1ii0,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,308
4d57dd28-77f1-46c9-8054-2c92329eefbe,"Global Register of Introduced and Invasive Species - Yap, Federated States of Micronesia",FM-YAP,10.15468/msmxtg,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2016-0005-REG,0,306
11891f2f-3cd7-4d13-a340-8041295af072,"Global Register of Introduced and Invasive Species - Chuuk, Federated States of Micronesia",FM-TRK,10.15468/xr4k5p,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2016-0005-REG,0,302
647a95b5-3b3c-48ab-9ff7-8b88de159094,"Global Register of Introduced and Invasive Species -  Ailinglaplap Atoll, Marshall Islands",MH-ALL,10.15468/d2erx5,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2020-003-USE,0,41
19c4f3c3-597d-4ef5-adaa-fc09e2b70561,Global Register of Introduced and Invasive Species - Saint Martin (French part),MF,10.15468/sd1znj,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,298
d47f153b-bab2-4cca-8dfa-ec3098d8c55d,Global Register of Introduced and Invasive Species - Cameroon,CM,10.15468/mh9dxg,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,301
ced9186d-2778-4a32-b245-7506893061bc,"Global Register of Introduced and Invasive Species - Ngazidja (Grande Comore), Comoros",KM-G,10.15468/p7fqsm,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,296
f83db6d8-9849-4554-9d78-375bce27660f,Global Register of Introduced and Invasive Species- Nauru,NR,10.15468/68f7q6,CC_BY_4_0,CHECKLIST,INVENTORY_THEMATIC,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2016-0005-REG,0,291
d6921013-1279-4b9e-8ea6-2d7f3b68e7c0,Global Register of Introduced and Invasive Species - Tuvalu,TV,10.15468/gv9tku,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,BID-PA2020-003-USE,0,277
ff7c4c02-1380-427f-a875-8cf3c3f5ecdc,"Protected Areas - Global Register of Introduced and Invasive Species - Wadden Sea, Netherlands",NL_WS,10.15468/d0c3ci,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,277
bfee7c90-f429-4a53-b7d8-227bef85ff39,Global Register of Introduced and Invasive Species - Belize,BZ,10.15468/pus3zz,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,274
f998e11b-5074-464e-84ba-a8bdc9556472,"Global Register of Introduced and Invasive Species - French Southern and Antarctic Lands Terres australes et antarctiques françaises (TAAF), France",TF,10.15468/i2o9n4,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,276
8a73c1ea-82bb-4ada-bb69-d17b73e4719a,Global Register of Introduced and Invasive Species - Pakistan,PK,10.15468/hvtlxg,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,273
b8a0762f-62fd-4ba6-bd72-3f7993d708df,"Protected Areas - Global Register of Introduced and Invasive Species - Addo-Elephant National Park, South Africa",ZA_AENP,10.15468/ks9psh,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,268
f14b5352-5e8b-4d36-bc38-45c2e5fd7297,GRIIS Checklist of Introduced and Invasive Species - Antigua and Barbuda,AG,10.15468/wrh4nx,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,270
e98cc325-bc7a-4489-a841-15b734ab2514,GRIIS Checklist of Introduced and Invasive Species - Suriname,SR,10.15468/lleufg,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,269
d8a293b1-7e5b-483e-be40-44bf7affa034,Global Register of Introduced and Invasive Species - Saudi Arabia,SA,10.15468/4wa0nt,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,271
eb88c716-cca7-4810-8c07-11e78227200a,Global Register of Introduced and Invasive Species - Haiti,HT,10.15468/3lybaj,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,265
b79c5ba3-d447-4a73-bcbf-557f3241eeb2,Global Register of Introduced and Invasive Species - Finland,FI,10.15468/njgdec,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,264
5f6eb04e-24a8-4616-9214-0202c6167ad9,Global Register of Introduced and Invasive Species - Liechtenstein,LI,10.15468/u1s0kr,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,267
88b8354b-e131-407f-8754-5b35af6cc05a,GRIIS Checklist of Introduced and Invasive Species - Saint Kitts and Nevis,KN,10.15468/2yiqte,CC_BY_4_0,CHECKLIST,,fbca90e3-8aed-48b1-84e3-369afbd000ce,GBIF Secretariat,ZZ,cdef28b1-db4e-4c58-aa71-3c5238c2d0b5,Invasive Species Specialist Group ISSG,IT,7f48e0c8-5c96-49ec-b972-30748e339115,,GRIIS,0,266
